,the,the,the,,,
,awesome,awesom,awesom,,awesom,awesom
,two,two,two,,,
,dj,dj,dj,,,
,teddy,teddi,teddy,,teddi,
,ted,ted,ted,,,
,fort,fort,fort,,,
,greene,green,green,,green,green
,mission,mission,miss,,,miss
,posse,poss,poss,,poss,poss
,south,south,sou,,,sou
,bronx,bronx,bronx,,,
,everybody,everybodi,everybody,,everybodi,
,peace,peac,peac,,peac,peac
